Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"TP","Cultures et produits animaux","105","Israël","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2012","2012","tonnes","4128","","Donnée officielle"
"TP","Cultures et produits animaux","105","Israël","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2013","2013","tonnes","4364","","Donnée officielle"
"TP","Cultures et produits animaux","105","Israël","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2012","2012","1000 US$","35786","","Donnée officielle"
"TP","Cultures et produits animaux","105","Israël","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2013","2013","1000 US$","35782","","Donnée officielle"
"TP","Cultures et produits animaux","105","Israël","5610","Importations - Quantité","1058","Viande, volaille","2012","2012","tonnes","0","F","Estimation FAO"
"TP","Cultures et produits animaux","105","Israël","5610","Importations - Quantité","1058","Viande, volaille","2013","2013","tonnes","0","F","Estimation FAO"
"TP","Cultures et produits animaux","105","Israël","5622","Importations - Valeur","1058","Viande, volaille","2012","2012","1000 US$","0","F","Estimation FAO"
"TP","Cultures et produits animaux","105","Israël","5622","Importations - Valeur","1058","Viande, volaille","2013","2013","1000 US$","0","F","Estimation FAO"
"TP","Cultures et produits animaux","105","Israël","5910","Exportations - Quantité","1058","Viande, volaille","2012","2012","tonnes","664","*","Chiffre non officiel"
"TP","Cultures et produits animaux","105","Israël","5910","Exportations - Quantité","1058","Viande, volaille","2013","2013","tonnes","672","","Donnée officielle"
"TP","Cultures et produits animaux","105","Israël","5922","Exportations - Valeur","1058","Viande, volaille","2012","2012","1000 US$","3411","","Donnée officielle"
"TP","Cultures et produits animaux","105","Israël","5922","Exportations - Valeur","1058","Viande, volaille","2013","2013","1000 US$","3318","","Donnée officielle"
"TP","Cultures et produits animaux","105","Israël","5610","Importations - Quantité","2074","Viande de Volailles","2012","2012","tonnes","53","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","105","Israël","5610","Importations - Quantité","2074","Viande de Volailles","2013","2013","tonnes","43","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","105","Israël","5622","Importations - Valeur","2074","Viande de Volailles","2012","2012","1000 US$","685","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","105","Israël","5622","Importations - Valeur","2074","Viande de Volailles","2013","2013","1000 US$","967","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","105","Israël","5910","Exportations - Quantité","2074","Viande de Volailles","2012","2012","tonnes","10933","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","105","Israël","5910","Exportations - Quantité","2074","Viande de Volailles","2013","2013","tonnes","9866","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","105","Israël","5922","Exportations - Valeur","2074","Viande de Volailles","2012","2012","1000 US$","52077","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","105","Israël","5922","Exportations - Valeur","2074","Viande de Volailles","2013","2013","1000 US$","50240","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","105","Israël","5610","Importations - Quantité","1926","Viande Fr Volaille","2012","2012","tonnes","53","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","105","Israël","5610","Importations - Quantité","1926","Viande Fr Volaille","2013","2013","tonnes","43","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","105","Israël","5622","Importations - Valeur","1926","Viande Fr Volaille","2012","2012","1000 US$","685","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","105","Israël","5622","Importations - Valeur","1926","Viande Fr Volaille","2013","2013","1000 US$","967","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","105","Israël","5910","Exportations - Quantité","1926","Viande Fr Volaille","2012","2012","tonnes","4947","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","105","Israël","5910","Exportations - Quantité","1926","Viande Fr Volaille","2013","2013","tonnes","3538","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","105","Israël","5922","Exportations - Valeur","1926","Viande Fr Volaille","2012","2012","1000 US$","16291","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","105","Israël","5922","Exportations - Valeur","1926","Viande Fr Volaille","2013","2013","1000 US$","14458","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","106","Italie","5610","Importations - Quantité","1060","Foie gras, préparations","2012","2012","tonnes","52","","Donnée officielle"
"TP","Cultures et produits animaux","106","Italie","5610","Importations - Quantité","1060","Foie gras, préparations","2013","2013","tonnes","52","","Donnée officielle"
"TP","Cultures et produits animaux","106","Italie","5622","Importations - Valeur","1060","Foie gras, préparations","2012","2012","1000 US$","1962","","Donnée officielle"
"TP","Cultures et produits animaux","106","Italie","5622","Importations - Valeur","1060","Foie gras, préparations","2013","2013","1000 US$","2004","","Donnée officielle"
"TP","Cultures et produits animaux","106","Italie","5910","Exportations - Quantité","1060","Foie gras, préparations","2012","2012","tonnes","2","","Donnée officielle"
"TP","Cultures et produits animaux","106","Italie","5910","Exportations - Quantité","1060","Foie gras, préparations","2013","2013","tonnes","2","","Donnée officielle"
"TP","Cultures et produits animaux","106","Italie","5922","Exportations - Valeur","1060","Foie gras, préparations","2012","2012","1000 US$","56","","Donnée officielle"
"TP","Cultures et produits animaux","106","Italie","5922","Exportations - Valeur","1060","Foie gras, préparations","2013","2013","1000 US$","90","","Donnée officielle"
"TP","Cultures et produits animaux","106","Italie","5610","Importations - Quantité","1069","Viande, canard","2012","2012","tonnes","2118","*","Chiffre non officiel"
"TP","Cultures et produits animaux","106","Italie","5610","Importations - Quantité","1069","Viande, canard","2013","2013","tonnes","1764","","Donnée officielle"
"TP","Cultures et produits animaux","106","Italie","5622","Importations - Valeur","1069","Viande, canard","2012","2012","1000 US$","6293","","Donnée officielle"
"TP","Cultures et produits animaux","106","Italie","5622","Importations - Valeur","1069","Viande, canard","2013","2013","1000 US$","7600","","Donnée officielle"
"TP","Cultures et produits animaux","106","Italie","5910","Exportations - Quantité","1069","Viande, canard","2012","2012","tonnes","118","","Donnée officielle"
"TP","Cultures et produits animaux","106","Italie","5910","Exportations - Quantité","1069","Viande, canard","2013","2013","tonnes","87","","Donnée officielle"
"TP","Cultures et produits animaux","106","Italie","5922","Exportations - Valeur","1069","Viande, canard","2012","2012","1000 US$","916","","Donnée officielle"
"TP","Cultures et produits animaux","106","Italie","5922","Exportations - Valeur","1069","Viande, canard","2013","2013","1000 US$","891","","Donnée officielle"
"TP","Cultures et produits animaux","106","Italie","5610","Importations - Quantité","1080","Viande, dinde","2012","2012","tonnes","12393","","Donnée officielle"
"TP","Cultures et produits animaux","106","Italie","5610","Importations - Quantité","1080","Viande, dinde","2013","2013","tonnes","10884","","Donnée officielle"
"TP","Cultures et produits animaux","106","Italie","5622","Importations - Valeur","1080","Viande, dinde","2012","2012","1000 US$","46348","","Donnée officielle"
"TP","Cultures et produits animaux","106","Italie","5622","Importations - Valeur","1080","Viande, dinde","2013","2013","1000 US$","44130","","Donnée officielle"
"TP","Cultures et produits animaux","106","Italie","5910","Exportations - Quantité","1080","Viande, dinde","2012","2012","tonnes","52231","","Donnée officielle"
"TP","Cultures et produits animaux","106","Italie","5910","Exportations - Quantité","1080","Viande, dinde","2013","2013","tonnes","58252","","Donnée officielle"
"TP","Cultures et produits animaux","106","Italie","5922","Exportations - Valeur","1080","Viande, dinde","2012","2012","1000 US$","167393","","Donnée officielle"
"TP","Cultures et produits animaux","106","Italie","5922","Exportations - Valeur","1080","Viande, dinde","2013","2013","1000 US$","192547","","Donnée officielle"
"TP","Cultures et produits animaux","106","Italie","5610","Importations - Quantité","1073","Viande, oie","2012","2012","tonnes","380","","Donnée officielle"
"TP","Cultures et produits animaux","106","Italie","5610","Importations - Quantité","1073","Viande, oie","2013","2013","tonnes","341","","Donnée officielle"
"TP","Cultures et produits animaux","106","Italie","5622","Importations - Valeur","1073","Viande, oie","2012","2012","1000 US$","1886","","Donnée officielle"
"TP","Cultures et produits animaux","106","Italie","5622","Importations - Valeur","1073","Viande, oie","2013","2013","1000 US$","2084","","Donnée officielle"
"TP","Cultures et produits animaux","106","Italie","5910","Exportations - Quantité","1073","Viande, oie","2012","2012","tonnes","1","","Donnée officielle"
"TP","Cultures et produits animaux","106","Italie","5910","Exportations - Quantité","1073","Viande, oie","2013","2013","tonnes","3","","Donnée officielle"
"TP","Cultures et produits animaux","106","Italie","5922","Exportations - Valeur","1073","Viande, oie","2012","2012","1000 US$","14","","Donnée officielle"
"TP","Cultures et produits animaux","106","Italie","5922","Exportations - Valeur","1073","Viande, oie","2013","2013","1000 US$","32","","Donnée officielle"
"TP","Cultures et produits animaux","106","Italie","5610","Importations - Quantité","1061","Viande, poulet en boîte","2012","2012","tonnes","22048","","Donnée officielle"
"TP","Cultures et produits animaux","106","Italie","5610","Importations - Quantité","1061","Viande, poulet en boîte","2013","2013","tonnes","22686","","Donnée officielle"
"TP","Cultures et produits animaux","106","Italie","5622","Importations - Valeur","1061","Viande, poulet en boîte","2012","2012","1000 US$","103114","","Donnée officielle"
"TP","Cultures et produits animaux","106","Italie","5622","Importations - Valeur","1061","Viande, poulet en boîte","2013","2013","1000 US$","106802","","Donnée officielle"
"TP","Cultures et produits animaux","106","Italie","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2012","2012","tonnes","20266","","Donnée officielle"
"TP","Cultures et produits animaux","106","Italie","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2013","2013","tonnes","20924","","Donnée officielle"
"TP","Cultures et produits animaux","106","Italie","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2012","2012","1000 US$","87931","","Donnée officielle"
"TP","Cultures et produits animaux","106","Italie","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2013","2013","1000 US$","92899","","Donnée officielle"
"TP","Cultures et produits animaux","106","Italie","5610","Importations - Quantité","1058","Viande, volaille","2012","2012","tonnes","43105","","Donnée officielle"
"TP","Cultures et produits animaux","106","Italie","5610","Importations - Quantité","1058","Viande, volaille","2013","2013","tonnes","45786","","Donnée officielle"
"TP","Cultures et produits animaux","106","Italie","5622","Importations - Valeur","1058","Viande, volaille","2012","2012","1000 US$","106415","","Donnée officielle"
"TP","Cultures et produits animaux","106","Italie","5622","Importations - Valeur","1058","Viande, volaille","2013","2013","1000 US$","116413","","Donnée officielle"
"TP","Cultures et produits animaux","106","Italie","5910","Exportations - Quantité","1058","Viande, volaille","2012","2012","tonnes","89990","","Donnée officielle"
"TP","Cultures et produits animaux","106","Italie","5910","Exportations - Quantité","1058","Viande, volaille","2013","2013","tonnes","80844","","Donnée officielle"
"TP","Cultures et produits animaux","106","Italie","5922","Exportations - Valeur","1058","Viande, volaille","2012","2012","1000 US$","205000","","Donnée officielle"
"TP","Cultures et produits animaux","106","Italie","5922","Exportations - Valeur","1058","Viande, volaille","2013","2013","1000 US$","195566","","Donnée officielle"
"TP","Cultures et produits animaux","106","Italie","5610","Importations - Quantité","2074","Viande de Volailles","2012","2012","tonnes","90020","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","106","Italie","5610","Importations - Quantité","2074","Viande de Volailles","2013","2013","tonnes","91718","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","106","Italie","5622","Importations - Valeur","2074","Viande de Volailles","2012","2012","1000 US$","266200","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","106","Italie","5622","Importations - Valeur","2074","Viande de Volailles","2013","2013","1000 US$","279163","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","106","Italie","5910","Exportations - Quantité","2074","Viande de Volailles","2012","2012","tonnes","171727","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","106","Italie","5910","Exportations - Quantité","2074","Viande de Volailles","2013","2013","tonnes","169528","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","106","Italie","5922","Exportations - Valeur","2074","Viande de Volailles","2012","2012","1000 US$","461319","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","106","Italie","5922","Exportations - Valeur","2074","Viande de Volailles","2013","2013","1000 US$","482034","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","106","Italie","5610","Importations - Quantité","1926","Viande Fr Volaille","2012","2012","tonnes","57996","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","106","Italie","5610","Importations - Quantité","1926","Viande Fr Volaille","2013","2013","tonnes","58775","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","106","Italie","5622","Importations - Valeur","1926","Viande Fr Volaille","2012","2012","1000 US$","160942","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","106","Italie","5622","Importations - Valeur","1926","Viande Fr Volaille","2013","2013","1000 US$","170227","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","106","Italie","5910","Exportations - Quantité","1926","Viande Fr Volaille","2012","2012","tonnes","142340","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","106","Italie","5910","Exportations - Quantité","1926","Viande Fr Volaille","2013","2013","tonnes","139186","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","106","Italie","5922","Exportations - Valeur","1926","Viande Fr Volaille","2012","2012","1000 US$","373323","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","106","Italie","5922","Exportations - Valeur","1926","Viande Fr Volaille","2013","2013","1000 US$","389036","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","109","Jamaïque","5610","Importations - Quantité","1069","Viande, canard","2012","2012","tonnes","138","","Donnée officielle"
"TP","Cultures et produits animaux","109","Jamaïque","5610","Importations - Quantité","1069","Viande, canard","2013","2013","tonnes","35","","Donnée officielle"
"TP","Cultures et produits animaux","109","Jamaïque","5622","Importations - Valeur","1069","Viande, canard","2012","2012","1000 US$","398","","Donnée officielle"
"TP","Cultures et produits animaux","109","Jamaïque","5622","Importations - Valeur","1069","Viande, canard","2013","2013","1000 US$","95","","Donnée officielle"
"TP","Cultures et produits animaux","109","Jamaïque","5910","Exportations - Quantité","1069","Viande, canard","2012","2012","tonnes","15","","Donnée officielle"
"TP","Cultures et produits animaux","109","Jamaïque","5910","Exportations - Quantité","1069","Viande, canard","2013","2013","tonnes","64","","Donnée officielle"
"TP","Cultures et produits animaux","109","Jamaïque","5922","Exportations - Valeur","1069","Viande, canard","2012","2012","1000 US$","57","","Donnée officielle"
"TP","Cultures et produits animaux","109","Jamaïque","5922","Exportations - Valeur","1069","Viande, canard","2013","2013","1000 US$","313","","Donnée officielle"
"TP","Cultures et produits animaux","109","Jamaïque","5610","Importations - Quantité","1080","Viande, dinde","2012","2012","tonnes","5210","","Donnée officielle"
"TP","Cultures et produits animaux","109","Jamaïque","5610","Importations - Quantité","1080","Viande, dinde","2013","2013","tonnes","5072","","Donnée officielle"
"TP","Cultures et produits animaux","109","Jamaïque","5622","Importations - Valeur","1080","Viande, dinde","2012","2012","1000 US$","6422","","Donnée officielle"
"TP","Cultures et produits animaux","109","Jamaïque","5622","Importations - Valeur","1080","Viande, dinde","2013","2013","1000 US$","5977","","Donnée officielle"
"TP","Cultures et produits animaux","109","Jamaïque","5910","Exportations - Quantité","1080","Viande, dinde","2012","2012","tonnes","","M","Donnée non disponible"
"TP","Cultures et produits animaux","109","Jamaïque","5910","Exportations - Quantité","1080","Viande, dinde","2013","2013","tonnes","0","","Donnée officielle"
"TP","Cultures et produits animaux","109","Jamaïque","5922","Exportations - Valeur","1080","Viande, dinde","2012","2012","1000 US$","","M","Donnée non disponible"
"TP","Cultures et produits animaux","109","Jamaïque","5922","Exportations - Valeur","1080","Viande, dinde","2013","2013","1000 US$","0","","Donnée officielle"
"TP","Cultures et produits animaux","109","Jamaïque","5610","Importations - Quantité","1073","Viande, oie","2012","2012","tonnes","0","F","Estimation FAO"
"TP","Cultures et produits animaux","109","Jamaïque","5610","Importations - Quantité","1073","Viande, oie","2013","2013","tonnes","0","F","Estimation FAO"
"TP","Cultures et produits animaux","109","Jamaïque","5622","Importations - Valeur","1073","Viande, oie","2012","2012","1000 US$","0","F","Estimation FAO"
"TP","Cultures et produits animaux","109","Jamaïque","5622","Importations - Valeur","1073","Viande, oie","2013","2013","1000 US$","0","F","Estimation FAO"
"TP","Cultures et produits animaux","109","Jamaïque","5610","Importations - Quantité","1061","Viande, poulet en boîte","2012","2012","tonnes","3606","","Donnée officielle"
"TP","Cultures et produits animaux","109","Jamaïque","5610","Importations - Quantité","1061","Viande, poulet en boîte","2013","2013","tonnes","3384","","Donnée officielle"
"TP","Cultures et produits animaux","109","Jamaïque","5622","Importations - Valeur","1061","Viande, poulet en boîte","2012","2012","1000 US$","7381","","Donnée officielle"
"TP","Cultures et produits animaux","109","Jamaïque","5622","Importations - Valeur","1061","Viande, poulet en boîte","2013","2013","1000 US$","6474","","Donnée officielle"
"TP","Cultures et produits animaux","109","Jamaïque","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2012","2012","tonnes","209","","Donnée officielle"
"TP","Cultures et produits animaux","109","Jamaïque","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2013","2013","tonnes","271","","Donnée officielle"
"TP","Cultures et produits animaux","109","Jamaïque","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2012","2012","1000 US$","792","","Donnée officielle"
"TP","Cultures et produits animaux","109","Jamaïque","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2013","2013","1000 US$","1061","","Donnée officielle"
"TP","Cultures et produits animaux","109","Jamaïque","5610","Importations - Quantité","1058","Viande, volaille","2012","2012","tonnes","34066","","Donnée officielle"
"TP","Cultures et produits animaux","109","Jamaïque","5610","Importations - Quantité","1058","Viande, volaille","2013","2013","tonnes","33119","","Donnée officielle"
"TP","Cultures et produits animaux","109","Jamaïque","5622","Importations - Valeur","1058","Viande, volaille","2012","2012","1000 US$","24915","","Donnée officielle"
"TP","Cultures et produits animaux","109","Jamaïque","5622","Importations - Valeur","1058","Viande, volaille","2013","2013","1000 US$","25332","","Donnée officielle"
"TP","Cultures et produits animaux","109","Jamaïque","5910","Exportations - Quantité","1058","Viande, volaille","2012","2012","tonnes","229","","Donnée officielle"
"TP","Cultures et produits animaux","109","Jamaïque","5910","Exportations - Quantité","1058","Viande, volaille","2013","2013","tonnes","265","","Donnée officielle"
"TP","Cultures et produits animaux","109","Jamaïque","5922","Exportations - Valeur","1058","Viande, volaille","2012","2012","1000 US$","779","","Donnée officielle"
"TP","Cultures et produits animaux","109","Jamaïque","5922","Exportations - Valeur","1058","Viande, volaille","2013","2013","1000 US$","886","","Donnée officielle"
"TP","Cultures et produits animaux","109","Jamaïque","5610","Importations - Quantité","2074","Viande de Volailles","2012","2012","tonnes","44643","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","109","Jamaïque","5610","Importations - Quantité","2074","Viande de Volailles","2013","2013","tonnes","43133","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","109","Jamaïque","5622","Importations - Valeur","2074","Viande de Volailles","2012","2012","1000 US$","39116","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","109","Jamaïque","5622","Importations - Valeur","2074","Viande de Volailles","2013","2013","1000 US$","37878","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","109","Jamaïque","5910","Exportations - Quantité","2074","Viande de Volailles","2012","2012","tonnes","547","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","109","Jamaïque","5910","Exportations - Quantité","2074","Viande de Volailles","2013","2013","tonnes","722","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","109","Jamaïque","5922","Exportations - Valeur","2074","Viande de Volailles","2012","2012","1000 US$","1628","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","109","Jamaïque","5922","Exportations - Valeur","2074","Viande de Volailles","2013","2013","1000 US$","2260","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","109","Jamaïque","5610","Importations - Quantité","1926","Viande Fr Volaille","2012","2012","tonnes","39414","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","109","Jamaïque","5610","Importations - Quantité","1926","Viande Fr Volaille","2013","2013","tonnes","38226","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","109","Jamaïque","5622","Importations - Valeur","1926","Viande Fr Volaille","2012","2012","1000 US$","31735","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","109","Jamaïque","5622","Importations - Valeur","1926","Viande Fr Volaille","2013","2013","1000 US$","31404","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","109","Jamaïque","5910","Exportations - Quantité","1926","Viande Fr Volaille","2012","2012","tonnes","244","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","109","Jamaïque","5910","Exportations - Quantité","1926","Viande Fr Volaille","2013","2013","tonnes","329","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","109","Jamaïque","5922","Exportations - Valeur","1926","Viande Fr Volaille","2012","2012","1000 US$","836","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","109","Jamaïque","5922","Exportations - Valeur","1926","Viande Fr Volaille","2013","2013","1000 US$","1199","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","110","Japon","5610","Importations - Quantité","1069","Viande, canard","2012","2012","tonnes","3833","","Donnée officielle"
"TP","Cultures et produits animaux","110","Japon","5610","Importations - Quantité","1069","Viande, canard","2013","2013","tonnes","4146","","Donnée officielle"
"TP","Cultures et produits animaux","110","Japon","5622","Importations - Valeur","1069","Viande, canard","2012","2012","1000 US$","46821","","Donnée officielle"
"TP","Cultures et produits animaux","110","Japon","5622","Importations - Valeur","1069","Viande, canard","2013","2013","1000 US$","61057","","Donnée officielle"
"TP","Cultures et produits animaux","110","Japon","5910","Exportations - Quantité","1069","Viande, canard","2012","2012","tonnes","0","F","Estimation FAO"
"TP","Cultures et produits animaux","110","Japon","5910","Exportations - Quantité","1069","Viande, canard","2013","2013","tonnes","0","F","Estimation FAO"
"TP","Cultures et produits animaux","110","Japon","5922","Exportations - Valeur","1069","Viande, canard","2012","2012","1000 US$","0","*","Chiffre non officiel"
"TP","Cultures et produits animaux","110","Japon","5922","Exportations - Valeur","1069","Viande, canard","2013","2013","1000 US$","0","F","Estimation FAO"
"TP","Cultures et produits animaux","110","Japon","5610","Importations - Quantité","1080","Viande, dinde","2012","2012","tonnes","634","","Donnée officielle"
"TP","Cultures et produits animaux","110","Japon","5610","Importations - Quantité","1080","Viande, dinde","2013","2013","tonnes","727","","Donnée officielle"
"TP","Cultures et produits animaux","110","Japon","5622","Importations - Valeur","1080","Viande, dinde","2012","2012","1000 US$","2498","","Donnée officielle"
"TP","Cultures et produits animaux","110","Japon","5622","Importations - Valeur","1080","Viande, dinde","2013","2013","1000 US$","2460","","Donnée officielle"
"TP","Cultures et produits animaux","110","Japon","5610","Importations - Quantité","1073","Viande, oie","2012","2012","tonnes","1","","Donnée officielle"
"TP","Cultures et produits animaux","110","Japon","5610","Importations - Quantité","1073","Viande, oie","2013","2013","tonnes","1","","Donnée officielle"
"TP","Cultures et produits animaux","110","Japon","5622","Importations - Valeur","1073","Viande, oie","2012","2012","1000 US$","3","","Donnée officielle"
"TP","Cultures et produits animaux","110","Japon","5622","Importations - Valeur","1073","Viande, oie","2013","2013","1000 US$","4","","Donnée officielle"
"TP","Cultures et produits animaux","110","Japon","5610","Importations - Quantité","1061","Viande, poulet en boîte","2012","2012","tonnes","456925","","Donnée officielle"
"TP","Cultures et produits animaux","110","Japon","5610","Importations - Quantité","1061","Viande, poulet en boîte","2013","2013","tonnes","445942","","Donnée officielle"
"TP","Cultures et produits animaux","110","Japon","5622","Importations - Valeur","1061","Viande, poulet en boîte","2012","2012","1000 US$","2271052","","Donnée officielle"
"TP","Cultures et produits animaux","110","Japon","5622","Importations - Valeur","1061","Viande, poulet en boîte","2013","2013","1000 US$","2167466","","Donnée officielle"
"TP","Cultures et produits animaux","110","Japon","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2012","2012","tonnes","73","","Donnée officielle"
"TP","Cultures et produits animaux","110","Japon","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2013","2013","tonnes","61","","Donnée officielle"
"TP","Cultures et produits animaux","110","Japon","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2012","2012","1000 US$","528","","Donnée officielle"
"TP","Cultures et produits animaux","110","Japon","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2013","2013","1000 US$","471","","Donnée officielle"
"TP","Cultures et produits animaux","110","Japon","5610","Importations - Quantité","1058","Viande, volaille","2012","2012","tonnes","425423","","Donnée officielle"
"TP","Cultures et produits animaux","110","Japon","5610","Importations - Quantité","1058","Viande, volaille","2013","2013","tonnes","414326","","Donnée officielle"
"TP","Cultures et produits animaux","110","Japon","5622","Importations - Valeur","1058","Viande, volaille","2012","2012","1000 US$","1189416","","Donnée officielle"
"TP","Cultures et produits animaux","110","Japon","5622","Importations - Valeur","1058","Viande, volaille","2013","2013","1000 US$","1124531","","Donnée officielle"
"TP","Cultures et produits animaux","110","Japon","5910","Exportations - Quantité","1058","Viande, volaille","2012","2012","tonnes","7048","","Donnée officielle"
"TP","Cultures et produits animaux","110","Japon","5910","Exportations - Quantité","1058","Viande, volaille","2013","2013","tonnes","8940","","Donnée officielle"
"TP","Cultures et produits animaux","110","Japon","5922","Exportations - Valeur","1058","Viande, volaille","2012","2012","1000 US$","12474","","Donnée officielle"
"TP","Cultures et produits animaux","110","Japon","5922","Exportations - Valeur","1058","Viande, volaille","2013","2013","1000 US$","13635","","Donnée officielle"
"TP","Cultures et produits animaux","110","Japon","5610","Importations - Quantité","2074","Viande de Volailles","2012","2012","tonnes","1092432","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","110","Japon","5610","Importations - Quantité","2074","Viande de Volailles","2013","2013","tonnes","1065816","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
